Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
chiclaim/AndroidAll,https://github.com/chiclaim/AndroidAll,master,fc5a7d8c10dff589ab2ca20d31f22619fbb3a196,1278,331,29/06/2022 15:00:47
polinema-mobile/2019-mobile02,https://github.com/polinema-mobile/2019-mobile02,master,3cf19f01d03f15933d45e470e4fa9192a9755185,0,332,29/06/2022 15:00:47
LuckyJayce/MVCHelper,https://github.com/LuckyJayce/MVCHelper,master,ca042539591982173b1fb3088178219ca0afe39f,1411,332,29/06/2022 15:00:47
DependencyTrack/dependency-track,https://github.com/DependencyTrack/dependency-track,master,58dae19771324a323f3327af9a73d0633c0b4aab,1202,332,29/06/2022 15:00:47
v5developer/maven-framework-project,https://github.com/v5developer/maven-framework-project,master,fd8cdf88b06e368ef19f944b8d880dc1abdcf714,524,332,29/06/2022 15:00:47
codepath/android-rottentomatoes-demo,https://github.com/codepath/android-rottentomatoes-demo,master,1d7aed03cd07f9c95ef77c65892717119ccea648,68,333,29/06/2022 15:00:47
michaelliao/learn-sql,https://github.com/michaelliao/learn-sql,master,52db2c345a2d6bac45bb2d5378e41e47b326bd15,94,333,29/06/2022 15:00:47
itext/itext7,https://github.com/itext/itext7,develop,ddc240ef14f65c30db5d4852a032a3d868193a23,1283,335,29/06/2022 15:00:47
chwshuang/web,https://github.com/chwshuang/web,master,b70de533fa3a3462f72d5c230bcfc5fb179f4e0e,497,336,29/06/2022 15:00:47
pluralsight-projects/java-spring-basic-blog,https://github.com/pluralsight-projects/java-spring-basic-blog,master,006c3671899d66a25141478a52118380e6fde5e7,2,364,29/06/2022 15:00:47
next-step/java-bowling,https://github.com/next-step/java-bowling,master,a2537a0893f941ab60797a762941b698cdfb906b,13,365,29/06/2022 15:00:47
seeditsolution/javaprogram,https://github.com/seeditsolution/javaprogram,master,8777f00397fb291aedbea0862e5f7c8324325bd8,6,399,29/06/2022 15:03:07
googlearchive/AndroidChat,https://github.com/googlearchive/AndroidChat,master,f678bec02c16f2018ea3405f3f5e0f8f6a7a3515,503,405,29/06/2022 15:03:07
UniversalMediaServer/UniversalMediaServer,https://github.com/UniversalMediaServer/UniversalMediaServer,main,b97edcb300ef723c164f507a373cf11ee38fc448,1720,405,29/06/2022 15:03:07
woozzu/IndexableListView,https://github.com/woozzu/IndexableListView,master,dc3bc9e14155a60221d9850011ebd242b388eb06,871,406,29/06/2022 15:03:07
mimminito/cardsui-for-android,https://github.com/mimminito/cardsui-for-android,master,4e0ad650bfd47afc07f70144ac34e564118c5300,1,406,29/06/2022 15:03:07
apache/accumulo,https://github.com/apache/accumulo,main,4327bee71f63bd7380d6ec2f209414adfe9335e2,921,406,29/06/2022 15:03:07
tyzlmjj/PagerBottomTabStrip,https://github.com/tyzlmjj/PagerBottomTabStrip,master,fae38611c6d35a001455abfa74ea6f8d0abd66a3,2787,406,29/06/2022 15:03:07
BlueMor/DragLayout,https://github.com/BlueMor/DragLayout,master,02267321a423d8b6db77986f7e7d56f27e868716,987,407,29/06/2022 15:03:07
metasfresh/metasfresh,https://github.com/metasfresh/metasfresh,master,14300a0c2c86d6cab220ab398e44a6b9098190ff,1138,407,29/06/2022 15:03:07
LibrePDF/OpenPDF,https://github.com/LibrePDF/OpenPDF,master,76bbb2608d0b1610fe73e9cdba5a82fccc5892dc,2369,407,29/06/2022 15:03:07
liweiwei1419/LeetCode-Solutions-in-Good-Style,https://github.com/liweiwei1419/LeetCode-Solutions-in-Good-Style,master,acc8661338cc7c1ae067915fb16079a9e3e66847,2573,407,29/06/2022 15:03:07
Gottox/socket.io-java-client,https://github.com/Gottox/socket.io-java-client,master,13762a3ee447f3d2e8740a270b137bcdd1ee1b7a,949,408,29/06/2022 15:03:07
chrisk44/Hijacker,https://github.com/chrisk44/Hijacker,master,898af5b530dd000b8251f21da94626d9e41e53d2,2031,408,29/06/2022 15:03:07
almalence/OpenCamera,https://github.com/almalence/OpenCamera,master,24b600e7af4487f2a6d245d0e46ae8bda7afbb64,979,408,29/06/2022 15:03:07
airbnb/DeepLinkDispatch,https://github.com/airbnb/DeepLinkDispatch,master,262fcd76bdbe1287968b3069da3ff2861679b03d,4188,408,29/06/2022 15:03:07
banq/jdonframework,https://github.com/banq/jdonframework,master,5cc5024cd441cb493e04222a467a2f8fcda2ade8,1083,408,29/06/2022 15:03:07
k1ngzo/RS-2009,https://github.com/k1ngzo/RS-2009,master,9b1eb8ae33e017bbbb76af21d295571a942d879d,2,410,29/06/2022 15:03:07
johnkil/Android-AppMsg,https://github.com/johnkil/Android-AppMsg,master,1fbca8f7b432894844b660cbc98a183c9b755dbf,1380,413,29/06/2022 15:03:07
OryxProject/oryx,https://github.com/OryxProject/oryx,master,1bdcea7107dbe8666cf8d112acf90de47db6ce33,1800,413,29/06/2022 15:03:07
JackJiang2011/beautyeye,https://github.com/JackJiang2011/beautyeye,master,9e5595cfac97cc04552956d13574adb79082b15d,1364,413,29/06/2022 15:03:07
jchambers/pushy,https://github.com/jchambers/pushy,master,77453f3aa07482e7cf22ab626a324ff680d789ad,1519,414,29/06/2022 15:03:07
vikramkakkar/SublimePicker,https://github.com/vikramkakkar/SublimePicker,master,8f573b1cfdff8a5a67f1687934105d4f1c502060,2317,415,29/06/2022 15:03:07
gardncl/elements-of-programming-interviews,https://github.com/gardncl/elements-of-programming-interviews,master,3684e4ff4b50991b07935ec70d935434d81b12a4,848,419,29/06/2022 15:03:07
prakashk0301/maven-project,https://github.com/prakashk0301/maven-project,master,ab02e1c3305487ce8e031272188679254eebfc80,0,424,29/06/2022 15:03:07
PraktikumJava/m1-t12-debug,https://github.com/PraktikumJava/m1-t12-debug,master,9924d9433a4d16c61e21fa223aff958428e8e670,1,432,29/06/2022 15:03:07
AnghelLeonard/Hibernate-SpringBoot,https://github.com/AnghelLeonard/Hibernate-SpringBoot,master,37b7a5951dd1e584be8e4d562de4363d62f34ee5,889,436,29/06/2022 15:03:07
codepath/android-debugging-challenges,https://github.com/codepath/android-debugging-challenges,master,7990440eb3a74836354213537c41f7161defdb1e,13,446,29/06/2022 15:03:07
fossasia/neurolab-android,https://github.com/fossasia/neurolab-android,development,1c99d825f6bc7980a127646763bb6e9f48007c85,1697,452,29/06/2022 15:03:05
gouthamchilakala/PetClinic,https://github.com/gouthamchilakala/PetClinic,master,6f7bb2f739b93ecca667a25f88177bdab87a178d,4,453,29/06/2022 15:00:47
infil00p/cordova-crosswalk-engine,https://github.com/infil00p/cordova-crosswalk-engine,master,7eab829d025c936e591326d34f1c60d34a0c7cbc,47,453,29/06/2022 15:03:05
yuliskov/SmartTubeNext,https://github.com/yuliskov/SmartTubeNext,master,d32b4e21dbe7dc01264b647888c0b8a1de6933ae,6054,453,29/06/2022 15:03:05
cs125-illinois/Fall-2017-Lab5,https://github.com/cs125-illinois/Fall-2017-Lab5,master,12f040f239f3f145f2e4a5519d9ce0495c4a57df,0,455,29/06/2022 15:03:05
neo4j-contrib/neo4j-apoc-procedures,https://github.com/neo4j-contrib/neo4j-apoc-procedures,4.4,44945c141af29fb9cfbc0a2aa692c16c09acdaa8,1489,455,29/06/2022 15:03:05
hongyangAndroid/Android-StickyNavLayout,https://github.com/hongyangAndroid/Android-StickyNavLayout,master,1d222ab3c0633ab54ace220c968a71de2ac97114,1431,455,29/06/2022 15:03:05
spotify/dockerfile-maven,https://github.com/spotify/dockerfile-maven,master,986f960cb82085d2f666acd6c2682672d47f5bb0,2642,455,29/06/2022 15:03:05
EiletXie/cloud2020,https://github.com/EiletXie/cloud2020,master,f1fb2330a87e25dedef326309b6f0f7ef1fd204c,675,456,29/06/2022 15:03:05
nordnet/cordova-hot-code-push,https://github.com/nordnet/cordova-hot-code-push,master,0163767206f4cf97f49257e2ad599bf0ba61f43d,982,456,29/06/2022 15:03:05
tchiotludo/akhq,https://github.com/tchiotludo/akhq,dev,686a1e919e6801de6c06f7076276a5a2855f3471,2534,457,29/06/2022 15:03:05
exercism/java,https://github.com/exercism/java,main,725c4b86729f742efeeb82b407f33f41aa4e2428,474,457,29/06/2022 15:03:05
liaohuqiu/cube-sdk,https://github.com/liaohuqiu/cube-sdk,master,4446b1f156ad609fe72a4e7cd5de3c4c95761d96,1205,458,29/06/2022 15:03:05
oubowu/OuNews,https://github.com/oubowu/OuNews,master,5f66b0645c8e78d5e26bedbd57b47b870194c579,1552,459,29/06/2022 15:03:05
kerasking/MaterialDialog,https://github.com/kerasking/MaterialDialog,master,663be3ba1fe736577142cb4c0cb70e51d7562e0c,7,459,29/06/2022 15:03:05
Jude95/EasyRecyclerView,https://github.com/Jude95/EasyRecyclerView,master,173ef7c5d053c8d82ca2f805cacccc3e2b6827d8,2027,460,29/06/2022 15:03:05
google/open-location-code,https://github.com/google/open-location-code,main,8a4173398f7e362e61aa9ce418b5cd248f99ffe4,3667,461,29/06/2022 15:03:05
hbb20/CountryCodePickerProject,https://github.com/hbb20/CountryCodePickerProject,master,d4d759e300d1a0e9d1d09bb5fe3556a8eb530c28,1318,461,29/06/2022 15:03:05
jzyong/game-server,https://github.com/jzyong/game-server,master,2960c332cab9a645e4bcfb7c166807bc622e1a54,1020,462,29/06/2022 15:03:05
ixrjog/opscloud4,https://github.com/ixrjog/opscloud4,master,f66a7d6bae5a4efab8001b6ead2c6ed1c59b60d2,1058,464,29/06/2022 15:03:05
rprince8693/java-project,https://github.com/rprince8693/java-project,master,a122d929858a43c85d9bc11fe132cfc538a16534,1,464,29/06/2022 15:03:05
OCNYang/Android-Animation-Set,https://github.com/OCNYang/Android-Animation-Set,master,a0cdc497a23f5537f258275f417515278787760e,2566,465,29/06/2022 15:03:05
centic9/jgit-cookbook,https://github.com/centic9/jgit-cookbook,master,9ecaddcb98098327faeee2bbcb725abcdb714d0d,1480,465,29/06/2022 15:03:05
Adefuye/Projects,https://github.com/Adefuye/Projects,master,ca2598278016a8de7220f2960eaa2a1c9e042766,42,466,29/06/2022 15:03:07
Ardesco/Selenium-Maven-Template,https://github.com/Ardesco/Selenium-Maven-Template,master,010ef7b453718c759de9293cae75a70b79e370c8,438,470,29/06/2022 15:03:05
springframeworkguru/spring5-mysql-recipe-app,https://github.com/springframeworkguru/spring5-mysql-recipe-app,master,bb13e57adfda5836aee3f96534a3d4fcf0fa0303,21,470,29/06/2022 15:03:05
JakeWharton/Telecine,https://github.com/JakeWharton/Telecine,master,54293b7117164345a1df3005db89701e12ea99d4,2481,473,29/06/2022 15:02:58
learning-zone/java-interview-questions,https://github.com/learning-zone/java-interview-questions,master,120f86f7eeb2f43b572e1d268b82f08852c05ff0,933,476,29/06/2022 15:03:05
spotbugs/spotbugs,https://github.com/spotbugs/spotbugs,master,56b996ee84a86c492d5b27248a424bfa991e6ef3,2746,478,29/06/2022 15:02:58
springframeworkguru/spring5-reactive-mongo-recipe-app,https://github.com/springframeworkguru/spring5-reactive-mongo-recipe-app,master,03a153588aa0b5c05e651b977c5a87fb12ae6970,58,478,29/06/2022 15:03:05
codepath/android_university_lab1,https://github.com/codepath/android_university_lab1,main,9e67eb9cdf0a6a7d1f41ddf1e5ecf5632e3407bf,3,479,29/06/2022 15:02:58
linuxacademy/content-jenkins-pipeline,https://github.com/linuxacademy/content-jenkins-pipeline,master,9067d58fdfb20d650ccf4e03da527fde2f9053eb,1,480,29/06/2022 15:02:58
jenly1314/KingTV,https://github.com/jenly1314/KingTV,master,d44923c387d524e73aa7284187e3320b0dd58b60,1601,480,29/06/2022 15:02:58
kolorobot/spring-mvc-quickstart-archetype,https://github.com/kolorobot/spring-mvc-quickstart-archetype,master,48905937af634619175ed159c9597fbab3a3ff66,1029,481,29/06/2022 15:02:58
awslabs/aws-serverless-java-container,https://github.com/awslabs/aws-serverless-java-container,main,e0a0d907b3bc0fd4ec31579853104aaf84921f1b,1197,482,29/06/2022 15:02:58
json-iterator/java,https://github.com/json-iterator/java,master,6925cf4c19d313504b416f58a349a36bf563e0e1,1380,482,29/06/2022 15:02:58
CyanogenMod/android_packages_apps_Trebuchet,https://github.com/CyanogenMod/android_packages_apps_Trebuchet,cm-14.1,205a65016614e13970418d50b68b2a3698e70eec,466,484,29/06/2022 15:02:58
springframeworkguru/spring5-mongo-recipe-app,https://github.com/springframeworkguru/spring5-mongo-recipe-app,master,032fb16e59b55c2ff1e0e02e30202970af54fbd5,42,484,29/06/2022 15:03:05
qiniu/java-sdk,https://github.com/qiniu/java-sdk,master,52463b10a8ce3545920eeb56e522473674f393d9,523,485,29/06/2022 15:02:58
spring-projects/spring-security-saml,https://github.com/spring-projects/spring-security-saml,main,08a236e1c65c4fb559282a7f16115e6f122d77b0,407,485,29/06/2022 15:02:58
borball/weixin-sdk,https://github.com/borball/weixin-sdk,master,ed624144fda218f7f85915de26012fa15940c87c,973,486,29/06/2022 15:02:58
PomepuyN/BlurEffectForAndroidDesign,https://github.com/PomepuyN/BlurEffectForAndroidDesign,master,18565cc259b6ddc6099a63146657db14d70e426b,1979,487,29/06/2022 15:02:58
apache/lucene,https://github.com/apache/lucene,main,64321114e1d8579e52376a97f5eb3e4cd13338e8,1005,488,29/06/2022 15:02:58
cucumber/cucumber-java-skeleton,https://github.com/cucumber/cucumber-java-skeleton,main,067d1f40566b541592e23a6ab055ecf77018efda,355,488,29/06/2022 15:02:58
GoogleCloudPlatform/cloud-build-samples,https://github.com/GoogleCloudPlatform/cloud-build-samples,main,b259bb9d9d8a16a92ab1f09636e58e6f1a4c6e09,54,488,29/06/2022 15:03:05
indy256/codelibrary,https://github.com/indy256/codelibrary,master,31ef3d3c9c10f517c01943bf70dc007344b4af68,1656,489,29/06/2022 15:02:58
Zomato/AndroidPhotoFilters,https://github.com/Zomato/AndroidPhotoFilters,master,31e94f455fb1035b8e8e1af94fe8036f7fc3682f,2464,489,29/06/2022 15:02:58
lenve/javaboy-code-samples,https://github.com/lenve/javaboy-code-samples,master,205dcaa99b362540fac2dd464fa4f5f1c302baac,1071,490,29/06/2022 15:02:58
ushahidi/SMSSync,https://github.com/ushahidi/SMSSync,master,01b0271d87c6d095b187388dca9652b02d29abaa,1011,491,29/06/2022 15:02:58
spring-framework-guru/sfg-blog-posts,https://github.com/spring-framework-guru/sfg-blog-posts,master,3b3c5711bee6b2d5ba4e4b464bc0a4083b47b5fc,242,491,29/06/2022 15:03:05
runelite/plugin-hub,https://github.com/runelite/plugin-hub,master,c8e32e89ab7f914a48f803be1b6a16d7507c0d28,126,492,29/06/2022 15:02:58
cloverfisher/zeus,https://github.com/cloverfisher/zeus,master,fc90c35cc989efe5ad19404016d65867e8a7706c,33,492,29/06/2022 15:02:58
apache/maven-surefire,https://github.com/apache/maven-surefire,master,6f0fb404f89728fb65f37c9db7711fff6af55d5d,357,492,29/06/2022 15:02:58
yinwang0/pysonar2,https://github.com/yinwang0/pysonar2,master,f47662443310200755cbfa9a3bc020efc1a442de,1269,493,29/06/2022 15:02:58
getActivity/XXPermissions,https://github.com/getActivity/XXPermissions,master,36e3eeeb8614c3178ccc0be70134cf731f0b05a3,3445,496,29/06/2022 15:02:58
springframeworkguru/testing-java-junit5,https://github.com/springframeworkguru/testing-java-junit5,master,ac2bfbccc45dc98d412947d8942ecd63988417fc,43,499,29/06/2022 15:03:05
fayson/cdhproject,https://github.com/fayson/cdhproject,master,5c00e8d117b42e90b799ac497cb9e1665e006d19,827,503,29/06/2022 15:02:58
springframeworkguru/mssc-beer-inventory-service,https://github.com/springframeworkguru/mssc-beer-inventory-service,master,e8df580fbe1171d14b807a167851238d8f45517b,20,510,29/06/2022 15:02:58
mate-academy/jv-hash-map,https://github.com/mate-academy/jv-hash-map,master,0209ce01cf28bc0c19bccffcdb76e2d7b2a4eaf0,0,512,29/06/2022 15:03:07
koushikkothagal/spring-security-jwt,https://github.com/koushikkothagal/spring-security-jwt,master,d8ef76d8229cd6f5576b834b456a0086842272c7,387,513,29/06/2022 15:02:58
edureka-git/devops,https://github.com/edureka-git/devops,master,5e377755b086788c6b195a4bf782b0cdb53262c3,13,515,29/06/2022 15:02:58
PythonAwsBoto3/webapp,https://github.com/PythonAwsBoto3/webapp,master,bc953fcf8f13ed0b3649bfd4765f00cee90705b6,4,522,29/06/2022 15:02:58
58code/Argo,https://github.com/58code/Argo,master,083e851e1ed4f29a6e228fb1506224cbca6687eb,848,526,29/06/2022 15:03:03
spring-projects/spring-statemachine,https://github.com/spring-projects/spring-statemachine,main,cf4eb2f7c0bc861bbd1013da6332e2de4188c8cb,1283,528,29/06/2022 15:03:03
reactor/reactor-netty,https://github.com/reactor/reactor-netty,main,af1c27966ab33b8a484fc0bcc0b109bbb2d0a9e8,1993,531,29/06/2022 15:03:03
dicodingacademy/a14-made-labs2,https://github.com/dicodingacademy/a14-made-labs2,master,388fe75c97034485bb8eb02145ccfd0276d446a0,78,532,29/06/2022 15:03:03
youlaitech/youlai-mall,https://github.com/youlaitech/youlai-mall,master,894c1ab9a17b0959f301c34352100fb95d235185,1342,532,29/06/2022 15:03:03
aliyun/alicloud-android-demo,https://github.com/aliyun/alicloud-android-demo,master,3bfbf012e4b15603ea2eb1e03e79e60a5d258760,940,533,29/06/2022 15:03:03
fengjundev/Android-Skin-Loader,https://github.com/fengjundev/Android-Skin-Loader,master,675a882fb80c42406bcae06e05b76e1bb40cd60c,2817,533,29/06/2022 15:03:03
cordova-plugin-camera-preview/cordova-plugin-camera-preview,https://github.com/cordova-plugin-camera-preview/cordova-plugin-camera-preview,master,8fc0424367bb2c1f769a63e55e55d6e711a7d891,550,535,29/06/2022 15:03:03
Ereza/CustomActivityOnCrash,https://github.com/Ereza/CustomActivityOnCrash,master,927fdc3d8de2c565deb648c4d9db9dbe75fe7b9a,3533,535,29/06/2022 15:03:03
JosephZhu1983/java-common-mistakes,https://github.com/JosephZhu1983/java-common-mistakes,master,f5d4acf72139c484183697aefe633fd22c797271,1178,535,29/06/2022 15:03:03
qstumn/BadgeView,https://github.com/qstumn/BadgeView,master,3b8607626a12c48192c30f0dfdd9b950c4532558,3974,535,29/06/2022 15:03:09
nus-cs2103-AY2021S1/tp,https://github.com/nus-cs2103-AY2021S1/tp,master,b3e3b78b720a9784e78530cec7a9758290bdc126,0,536,29/06/2022 15:03:03
JannsenYang/dingdong-helper,https://github.com/JannsenYang/dingdong-helper,main,843fe72cec228f120152f5e1eab27de56bea7203,1378,536,29/06/2022 15:03:03
guardianproject/ChatSecureAndroid,https://github.com/guardianproject/ChatSecureAndroid,master,40754453a490f18c0bcf65d5aa2771b3643c1c93,1074,536,29/06/2022 15:03:03
watson-developer-cloud/java-sdk,https://github.com/watson-developer-cloud/java-sdk,master,060848614df67f00eccacfb7215bb6e45c4ffecd,581,536,29/06/2022 15:03:03
JoanZapata/android-iconify,https://github.com/JoanZapata/android-iconify,master,faa8c541398e2b38a3c800c93017131fd078cc01,3913,537,29/06/2022 15:03:09
Neamar/KISS,https://github.com/Neamar/KISS,master,83732674ffb4b82a8aba0d4bd82138ee752220dd,2162,537,29/06/2022 15:03:09
allure-framework/allure2,https://github.com/allure-framework/allure2,master,6968867dc8a62950e300f30b895f1a13d5c596cd,2850,537,29/06/2022 15:03:09
bytedeco/javacpp,https://github.com/bytedeco/javacpp,master,e79ebd5ff5fd6e7cd6c9f29173c2ffdc362c9832,3868,537,29/06/2022 15:03:09
ProgrammerAnthony/Pantheon,https://github.com/ProgrammerAnthony/Pantheon,master,03af19cad2c485827b678ff114564387d303bb61,2386,538,29/06/2022 15:03:03
APCSLowell/OldMacDonald,https://github.com/APCSLowell/OldMacDonald,master,9d85cb44f8db00cdca47741b1757f9a5fb20d58d,2,538,29/06/2022 15:03:03
dropbox/hackpad,https://github.com/dropbox/hackpad,master,da0b3dbc3525cd3094c52975d11817ab30087ac9,3485,538,29/06/2022 15:03:03
google/gcm,https://github.com/google/gcm,master,9198287d4cb62687a4dada1f5c632fc071cb3c7f,825,538,29/06/2022 15:03:09
Qihoo360/Quicksql,https://github.com/Qihoo360/Quicksql,master,99b77fbac300b739d6383832273544bb09aa8396,1898,540,29/06/2022 15:03:09
udacity/Advanced_Android_Development,https://github.com/udacity/Advanced_Android_Development,master,b503732795fe5fac22b856dc53b444cb4a582d87,426,541,29/06/2022 15:03:03
aws-amplify/aws-sdk-android,https://github.com/aws-amplify/aws-sdk-android,main,ebfa9e2be4deec44fe73b22e514d897e7a6ca675,931,541,29/06/2022 15:03:09
sbugert/react-native-admob,https://github.com/sbugert/react-native-admob,master,6eb700310af53b1be276f007537b2d237824f87f,1118,541,29/06/2022 15:03:09
JoanZapata/base-adapter-helper,https://github.com/JoanZapata/base-adapter-helper,master,e9d2cf841dc8846264a2ef083a17336ce7281079,1767,542,29/06/2022 15:03:03
pytorch/serve,https://github.com/pytorch/serve,master,7e226ea19fdca244f2fb9712d1a62b389442b6a9,2680,542,29/06/2022 15:03:03
cgeo/cgeo,https://github.com/cgeo/cgeo,master,b1b7a4dd6cc722584bdaa81ac04145590f392925,1207,542,29/06/2022 15:03:03
yangxiufeng666/Micro-Service-Skeleton,https://github.com/yangxiufeng666/Micro-Service-Skeleton,master,d31b13a0c01ce8012c969b59623811f7df614313,827,542,29/06/2022 15:03:03
xuyisheng/AndroidHeroes,https://github.com/xuyisheng/AndroidHeroes,master,e301cc5313aaf2d5b4657964707c496d68c4826b,902,543,29/06/2022 15:03:03
facebookarchive/network-connection-class,https://github.com/facebookarchive/network-connection-class,master,7282817fcf890c9ace568d0cc260e51c83954d7a,3160,543,29/06/2022 15:03:09
BriData/DBus,https://github.com/BriData/DBus,master,81dfda57dc7f6f137092edef1e834d32abb38a56,1197,543,29/06/2022 15:03:09
udacity/Just-Java,https://github.com/udacity/Just-Java,master,066561224582ed1ec25f2575791a14eab1b073c4,494,544,29/06/2022 15:03:03
tigerguixh/QuickNews,https://github.com/tigerguixh/QuickNews,tiger,159c29b87f1e6807ecb071626a34b56cbe73b62e,884,544,29/06/2022 15:03:03
mabaiwan/hippo4j,https://github.com/mabaiwan/hippo4j,develop,3014bf36f1827c5858cca0a2366ed2043009d117,2447,544,29/06/2022 15:03:03
RedSpider1/concurrent,https://github.com/RedSpider1/concurrent,develop,d683b213265d8381af76afe9e9b1082a751d2a91,3688,545,29/06/2022 15:03:03
dji-sdk/Mobile-SDK-Android,https://github.com/dji-sdk/Mobile-SDK-Android,master,215d4ace5e32209508bf319e8e7e91b7216ea9ef,843,546,29/06/2022 15:03:09
opensourceBIM/BIMserver,https://github.com/opensourceBIM/BIMserver,master,e808e03732a9cac114ff3f5eaee81d1ccb7082a2,1242,546,29/06/2022 15:03:09
spotify/docker-client,https://github.com/spotify/docker-client,master,9a7c3b4994be9a55988f821f7177029201ff6aef,1419,550,29/06/2022 15:01:45
jgilfelt/android-sqlite-asset-helper,https://github.com/jgilfelt/android-sqlite-asset-helper,master,74a9b0d68aeb1bb0b9778c5598e37da573919ce1,2152,551,29/06/2022 15:01:45
LandmakTechnology/java-web-app,https://github.com/LandmakTechnology/java-web-app,master,9740d4f612e862e348cf35725602f0cb83696a0d,2,551,29/06/2022 15:03:07
AweiLoveAndroid/CommonDevKnowledge,https://github.com/AweiLoveAndroid/CommonDevKnowledge,master,9fa7eaae902caa07e374b749cd9176a9b7b9a87f,2837,554,29/06/2022 15:01:45
apache/sqoop,https://github.com/apache/sqoop,trunk,f8beae32a067d72bf9ed6e903b041ad347ca5491,900,555,29/06/2022 15:03:03
Teradata/kylo,https://github.com/Teradata/kylo,master,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,1001,556,29/06/2022 15:03:09
wosyingjun/beauty_ssm_dubbo,https://github.com/wosyingjun/beauty_ssm_dubbo,master,d2717650c0441b17ed0e0017bcd752f0c134b801,831,557,29/06/2022 15:00:45
WorkflowSim/WorkflowSim-1.0,https://github.com/WorkflowSim/WorkflowSim-1.0,master,d3ea21afd8ce6479bd292d3bd7469045d7a36089,108,557,29/06/2022 15:03:09
fsteeg/egit-github,https://github.com/fsteeg/egit-github,master,939031cb56d2dab5ef9ce0211de0c5524cbade27,2,558,29/06/2022 15:00:45
CarpenterLee/JavaLambdaInternals,https://github.com/CarpenterLee/JavaLambdaInternals,master,06031ebd7bff805d228b48849b77f1c221851298,1809,558,29/06/2022 15:03:09
ittianyu/BottomNavigationViewEx,https://github.com/ittianyu/BottomNavigationViewEx,master,4645b0f11d596748a95ccce90c46f291ec5c9ea4,3313,559,29/06/2022 15:01:45
Beerkay/JavaMultiThreading,https://github.com/Beerkay/JavaMultiThreading,master,2dac69bb8e2706d60711b1b65a12437190e18c31,552,560,29/06/2022 15:01:45
EddyVerbruggen/cordova-plugin-googleplus,https://github.com/EddyVerbruggen/cordova-plugin-googleplus,master,dd5f7921c9bd3b348717ceda66895fac4a3ebcf1,565,560,29/06/2022 15:01:45
menacher/java-game-server,https://github.com/menacher/java-game-server,master,235a2970a095c787b8f2771cdfd1ca25a8e85512,1229,560,29/06/2022 15:03:00
gabrielemariotti/androiddev,https://github.com/gabrielemariotti/androiddev,master,617049b282166090ae848d5379aa0c3ee9b1679a,809,561,29/06/2022 15:00:45
vavr-io/vavr,https://github.com/vavr-io/vavr,master,48a3193bc0b33f12345c20b0b11f879ecb2b0aec,4876,561,29/06/2022 15:00:45
romainpiel/Titanic,https://github.com/romainpiel/Titanic,master,b4d0dc4a8f982fecfec3f6fd0bfb1af59356ff50,1821,561,29/06/2022 15:01:45
apache/ofbiz,https://github.com/apache/ofbiz,trunk,3f276d51e233005ae8ea19d11528ff65cbd3e0c3,740,561,29/06/2022 15:01:45
kiegroup/droolsjbpm-integration,https://github.com/kiegroup/droolsjbpm-integration,main,00d341951b1449f76f4603f4affb2d66bd30e647,247,562,29/06/2022 15:01:45
SmartBear/soapui,https://github.com/SmartBear/soapui,next,222105defa40f37c4f5789261d853a96b174dfc2,1278,562,29/06/2022 15:03:00
pluralsight-projects/java-spring-rest-blog,https://github.com/pluralsight-projects/java-spring-rest-blog,master,9e88d17a318a85b036a60556892c6bde592df163,6,563,29/06/2022 15:02:58
race604/FlyRefresh,https://github.com/race604/FlyRefresh,master,b3049ab0ec2053b23c6a921ddd23bb6e40820ce9,2866,563,29/06/2022 15:03:00
cmusphinx/sphinx4,https://github.com/cmusphinx/sphinx4,master,8707586053de5c49ba0d698f949ba7e6b6c987ee,1320,564,29/06/2022 15:01:45
victorwon/mopub-android-sdk,https://github.com/victorwon/mopub-android-sdk,master,e440b318ee11383d4e542ac5ad4c7afaf6e7972b,3,564,29/06/2022 15:01:45
androidquery/androidquery,https://github.com/androidquery/androidquery,master,45ed6c85dcf0b3b58a08810b423886fb275b33b0,2062,564,29/06/2022 15:03:00
sqlcipher/android-database-sqlcipher,https://github.com/sqlcipher/android-database-sqlcipher,master,2a8eb64ce037a7007c47f7c8b2312074bf6586b1,2492,565,29/06/2022 15:01:45
addthis/stream-lib,https://github.com/addthis/stream-lib,master,5a3bc87c5314f7771ea3968e9015a3d25536343e,2228,565,29/06/2022 15:03:00
evernote/android-job,https://github.com/evernote/android-job,master,adec0ae13d20e43b4d5dfce7e9eed7a07f98ae78,5377,566,29/06/2022 15:01:45
microservices-demo/shipping,https://github.com/microservices-demo/shipping,master,7797af5958ef6fbc355cd400f5de37ba0f591dae,29,567,29/06/2022 15:01:45
iiordanov/remote-desktop-clients,https://github.com/iiordanov/remote-desktop-clients,master,eca43e0c5fc3132e129bc14e02e26cfae7151778,1660,568,29/06/2022 15:00:45
hefuyicoder/ListenerMusicPlayer,https://github.com/hefuyicoder/ListenerMusicPlayer,master,ec0f9b2b17fc5399b1ef0fe85a74e83a03d1442a,2365,569,29/06/2022 15:00:45
infinispan/infinispan,https://github.com/infinispan/infinispan,main,26cec236f2b5633577e7307f3f76d2927be8bea3,970,569,29/06/2022 15:00:45
