    645 /home/runner/work/soot/soot/src/main/generated/
    337 /home/runner/work/soot/soot/eclipse/
    253 /home/runner/work/soot/soot/tutorial/
     39 /home/runner/work/soot/soot/src/it/tests/
     14 /home/runner/work/soot/soot/optimizing-ci-builds-ci-analysis/step-details/
     13 /home/runner/work/soot/soot/src/main/xml/
     13 /home/runner/work/soot/soot/.git/hooks/
     11 /home/runner/work/soot/soot/src/test/resources/
      8 /home/runner/work/soot/soot/doc/
      6 /home/runner/work/soot/soot/src/systemTest/targets-resources/
      5 /home/runner/work/soot/soot/src/main/resources/
      2 /home/runner/work/soot/soot/src/systemTest/resources/
      2 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/tests/
      2 /home/runner/work/soot/soot/src/main/grammar/
      2 /home/runner/work/soot/soot/.github/ISSUE_TEMPLATE/
      1 /home/runner/work/soot/soot/;TODO.txt;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;PointerStmtSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;PlaceholderStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;Walker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;SkeletonExtractorWalker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;Parse.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;JimpleAST.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;CstPoolExtractor.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/parser/;BodyExtractorWalker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ParameterRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/paddle/;PaddleHook.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/paddle/;PaddleField.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/paddle/;IPaddleTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;OrExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NumericConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NullConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NoSuchLocalException.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NopStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NewMultiArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NewExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NewArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NegExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;NaiveSideEffectTester.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;MulExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;MonitorStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;MethodType.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;MethodHandle.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LtExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LookupSwitchStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LongConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LocalStmtPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LengthExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;LeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;JimpleValueSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;JimpleToBafContext.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;JimpleMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;Jimple.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;JimpleBody.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;JasminClass.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InvokeStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;VariableBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;StmtBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;RValueBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JXorExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JVirtualInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JUshrExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JTrap.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JThrowStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JTableSwitchStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JSubExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JStaticInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JSpecialInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JShrExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JShlExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JReturnVoidStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JReturnStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JRetStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JRemExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JOrExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNopStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNewMultiArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNewExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNewArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNegExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JNeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JMulExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JLtExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JLookupSwitchStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JLengthExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JLeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JInvokeStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JInterfaceInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JInstanceOfExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JInstanceFieldRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JimpleLocal.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JimpleLocalBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JIfStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JIdentityStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JGtExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JGotoStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JGeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JExitMonitorStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JEqExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JEnterMonitorStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JDynamicInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JDivExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JCmplExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JCmpgExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JCmpExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JCaughtExceptionRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JCastExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JBreakpointStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JAssignStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JArrayRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JAndExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;JAddExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;InvokeExprBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;ImmediateBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;IdentityRefBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;ConditionExprBox.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractVirtualInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractUnopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractSwitchStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractStaticInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractSpecialInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractOpStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractNewMultiArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractNewExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractNewArrayExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractNegExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractLengthExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractJimpleIntLongBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractJimpleIntBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractJimpleFloatBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractJimpleBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractIntLongBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractInterfaceInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractIntBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractInstanceOfExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractInstanceInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractInstanceFieldRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractFloatBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractDefinitionStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractCastExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/internal/;AbstractBinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InterfaceInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;IntConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InstanceOfExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InstanceInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;InstanceFieldRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ImmediateSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;IfStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;IdentityStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;IdentityRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;GtExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;GroupIntPair.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;GotoStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;GeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;FloatConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;FieldRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ExprSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;Expr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ExitMonitorStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;EqualLocals.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;EqExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;EnterMonitorStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;DynamicInvokeExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;DoubleConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;DivExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;DefinitionStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ConvertToBaf.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ConstantSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;Constant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ConditionExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ConcreteRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;CmplExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;CmpgExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;CmpExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;JimpleClassSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;JimpleClassProvider.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ClassConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;CaughtExceptionRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;CastExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;BreakpointStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/;JimpleBodyPack.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;BinopExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AssignStmt.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ArrayRef.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;ArithmeticConstant.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AnyNewExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AndExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AddExpr.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractStmtSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractRefSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractJimpleValueSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractImmediateSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractExprSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jimple/;AbstractConstantSwitch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;ThrowSet.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;StringTrie.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;SimpleExceptionalGraph.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;Rand.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;package-info.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;HierarchyUtils.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;Debugger.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/util/;BodyBuilder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/;package-info.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/name/;NameGenerator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/name/;JunkNameGenerator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/name/;HorrorNameGenerator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/name/;AbstractNameGenerator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/;Main.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/;LineNumberGenerator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;package-info.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;New2InitFlowAnalysis.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;MethodRenamer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;LibraryMethodWrappersBuilder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;GotoInstrumenter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;FieldRenamer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;CollectJimpleLocals.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;CollectConstants.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;ClassRenamer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;BuildIntermediateAppClasses.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;ArithmeticTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/jimpleTransformations/;AddSwitches.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/;IJbcoTransform.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;WrapSwitchesInTrys.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;UpdateConstantsToFields.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;TryCatchCombiner.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;StackTypeHeightCalculator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;RemoveRedundantPushStores.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;package-info.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;MoveLoadsAboveIfs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;LocalsToBitField.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;Jimple2BafLocalBuilder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;IndirectIfJumpsToCaughtGotos.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;IfNullToTryCatch.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;FixUndefinedLocals.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;FindDuplicateSequences.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;Counter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;ConstructorConfuser.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;BAFPrintout.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;BafLineNumberer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;BAFCounter.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/jbco/bafTransformations/;AddJSRs.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;Util.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;TypeListBuilder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/toolkits/;CondTransformer.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;StrictFPPropagator.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;SaveASTVisitor.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;ReturnStmtChecker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateMethodAccMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateInstancesAvailable.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateFieldSetMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateFieldAccMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateAccessUses.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PrivateAccessChecker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;PolyglotMethodSource.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;NestedClassListBuilder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;MethodFinalsChecker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;LocalUsesChecker.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/;LocalClassDeclFinder.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/visit/
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/;Version.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/types/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/types/;JjTypeSystem.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/types/;JjTypeSystem_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/;Topics.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/parse/
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/;ExtensionInfo.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/extension/
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;package.html_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjUnary_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjReturn_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjNodeFactory.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjNodeFactory_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjLocalDecl_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjLocalAssign_c.java_214739438373;
      1 /home/runner/work/soot/soot/src/main/java/soot/javaToJimple/jj/ast/;JjFieldDecl_c.java_214739438373;
